大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,更多项目信息
"University of Minnesota, Twin Cities",MS,MS Mathematics,理工学院,College of Science & Engineering,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,https://cse.umn.edu/,"• Multiple Degree Plans: Choice of Plan A (thesis), Plan B (oral exam), or Plan C (core courses) for tailored academic paths.
• Specialized Emphasis Areas: Optional concentrations in Data Science, Industrial & Applied Mathematics, and Mathematics Education.
• Industrial & Applied Mathematics: Focus on practical experience, with internship opportunities through the Industrial Problems Seminar.
• Data Science Skill Development: Builds expertise in algorithms, statistical modeling, applied mathematics, and Python for machine learning.
• Urban Career Advantages: Located in a thriving urban economy, offering diverse industry opportunities for graduates.
"
College of William & Mary,MS,Applied Science—Applied Mathematics,文理学院,School of Computing,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/as/computing-data-sciences-physics/,"• Customizable Master’s curriculum: flexible coursework planned individually with a faculty advisory committee.
• Thesis or research project options: degree requirements include an original thesis or a research project (Applied Science 710).
• Broad research concentrations: specialization available in Applied Mathematics and diverse fields like Data Science or Neuroscience."
College of William & Mary,MS,Applied Science—Mathematical and Computational Biology,文理学院,,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,,"• Customized degree programs developed with faculty advisory committees.
• Master of Science offers original thesis or research project completion options.
• Specialization available in Mathematical and Computational Biology, Data Science, and related fields."
College of William & Mary,Ph.D,Applied Science—Applied Mathematics,文理学院,School of Computing,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/offices/computing-data-sciences-physics/index.php,"• Interdisciplinary Ph.D. program with customized study plans and diverse concentrations.
• Fully funded Ph.D. program offering a $31,000 stipend, tuition, and health insurance.
• Individualized degree programs planned with faculty, aligning with student educational goals.
• Research concentrations: Applied Mathematics, Data Science, Medical Imaging, Materials Science, and more."
College of William & Mary,Ph.D,Applied Science—Mathematical and Computational Biology,文理学院,School of Computing,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/computing-data-sciences-physics/,"• Fully funded Ph.D. program, including a $31,000 stipend, tuition, and health insurance.
• Interdisciplinary Ph.D. program with customizable concentrations, including Mathematical and Computational Biology.
• Individualized research programs with close faculty mentorship for dissertation development."
College of William & Mary,MS,Applied Science—Applied Mathematics,文理学院,School of Computing,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/as/computing-data-sciences-physics/,"• Individualized curriculum: Flexible degree programs and coursework tailored with faculty advisory committees.
• Applied Mathematics concentration: Official transcript designation for specialized focus within an interdisciplinary framework.
• Research completion pathways: Option for an original thesis or a dedicated Applied Science 710 research project.
• Interdisciplinary research fields: Access to diverse concentrations like Data Science, Computational Neuroscience, and Medical Imaging."
College of William & Mary,MS,Applied Science—Mathematical and Computational Biology,文理学院,College of Arts & Sciences,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/as/,"• Individualized Master’s program: flexible coursework tailored to student educational goals with faculty advisement.
• Mathematical and Computational Biology concentration: specialized research field available for transcript notation.
• Thesis or research project options: degree completion through an original thesis or a research project.
• Interdisciplinary graduate department: fosters cross-disciplinary research within physical and natural sciences."
College of William & Mary,Ph.D,Applied Science—Applied Mathematics,文理学院,School of Computing,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/as/computing-data-sciences-physics/,"• Interdisciplinary Ph.D. with individualized degree programs across various scientific concentrations.
• Fully funded Ph.D. program providing a $31,000 annual stipend, tuition, and health insurance.
• Diverse research concentrations include Applied Mathematics, Data Science, Materials Science, and Biomedical Engineering.
• Emphasis on faculty collaboration for students to define their research programs and professional goals."
College of William & Mary,Ph.D,Applied Science—Mathematical and Computational Biology,文理学院,School of Computing,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://www.wm.edu/computing/,"• Fully funded Ph.D. in Applied Science, with $31,000 annual stipend, tuition, and health insurance.
• Interdisciplinary Ph.D. and M.S. programs offering customizable concentrations, including Mathematical and Computational Biology.
• Individualized degree programs in Applied Science, designed in collaboration with faculty advisory committees.
• Master of Science with flexible coursework and options for an original thesis or a research project.
"
University of Connecticut,M.S.,Mathematics,文理学院,College of Liberal Arts and Sciences,https://math.uconn.edu/degree-programs/graduate/admissions/,https://math.uconn.edu/degree-programs/graduate/m-s-in-mathematics/,https://clas.uconn.edu/,"• Thesis Option: Plan A allows 9 credits for Master's Thesis Research and defense.
• Rigorous Exam Path: Plan B features two PhD-level preliminary exams in Pure or Applied Mathematics.
• Focused Study Areas: Preliminary exams cover core subjects like Algebra, Analysis, Geometry, and Applied Mathematics.
• GRE Waiver: Admission to the program does not require the GRE General Test or Math Subject Test."
University of Connecticut,Ph.D.,Mathematics,文理学院,College of Liberal Arts and Sciences,https://math.uconn.edu/degree-programs/graduate/admissions/,https://math.uconn.edu/degree-programs/graduate/ph-d-in-mathematics/,https://clas.uconn.edu,"• Extensive research areas: Actuarial Science, Algebra, Analysis, Applied Math, Geometry, Mathematical Finance, Logic, Numerical Analysis, PDEs, Probability.
• Structured curriculum via distinct preliminary and core course requirements for Pure and Applied Mathematics tracks.
• Doctoral program includes 15 dissertation research credits and optional graduate field study internship.
• No GRE or Math Subject Test required for admission, with support for international applicants.
• Specialized Ph.D. in Mathematics with a thesis option in Actuarial Science."
"Stony Brook University, SUNY",PHD,Mathematics,文理学院,College of Arts and Sciences,https://www.math.stonybrook.edu/applying-phd-program,https://www.math.stonybrook.edu/phd-requirements,https://www.stonybrook.edu/commcms/cas/,"• Program primarily focuses on research in pure mathematics.
• Nationally ranked among top 20, with Geometry ranked 5th and Topology 10th.
• Enhanced research via close collaboration with the Simons Center for Geometry and Physics and the Institute for Mathematical Sciences.
• Prepares graduates for careers in mathematical research, university teaching, and diverse industries.
• Extensive training includes seminars, minicourses, and funding for external workshops and conferences."
"Stony Brook University, SUNY",MA,Mathematics,文理学院,College of Arts and Sciences,https://www.math.stonybrook.edu/master-arts-degree-professional-option,https://www.math.stonybrook.edu/master-arts-degree-professional-option,https://www.stonybrook.edu/commcms/cas/,"• Career versatility: qualifies for community college teaching and prepares for financial, software, and other industries.
• Core coursework: includes Topology, Geometry, Real Analysis, Algebra, and Complex Analysis.
• Flexible study options: Master's Thesis or Comprehensive Examination for degree completion.
• Research institute collaboration: enhanced by ties with Simons Center for Geometry and Physics and Institute for Mathematical Sciences.
• Departmental research strengths: notable in differential/symplectic geometry, algebraic geometry, dynamics, and mathematical physics."
"Stony Brook University, SUNY",MS,Computational Applied Mathematics  ,工程与应用科学学院,College of Engineering and Applied Sciences,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ceas/,"• 30-credit M.S. degree designed for non-academic professional careers, with no thesis required.
• Research focus on numerical algorithms for supercomputer architectures and parallel computing across diverse scientific models.
• High-performance scientific computing expertise, with strong ties to the Institute for Advanced Computational Sciences and Brookhaven National Laboratory.
• Signature coursework: Differential Equations, Numerical Analysis, Complex Analysis, and Scientific Computing fundamentals."
"Stony Brook University, SUNY",PHD,Computational Applied Mathematics  ,工程与应用科学学院,,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,,"• Numerical algorithm development for quantum/atomistic, kinetic, and continuum PDE models in computational physics/chemistry.
• Key research in nonlinear wave interactions: fluid dynamics, shock waves, enhanced oil recovery, and particle accelerators.
• High-performance scientific computing focus with strong ties to the Institute for Advanced Computational Sciences.
• Direct research collaboration opportunities with Brookhaven National Laboratory.
"
"Stony Brook University, SUNY",MS,Computational Applied Mathematics  ,工程与应用科学学院,College of Engineering and Applied Sciences,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ceas/,"• 30-credit M.S. degree without thesis, tailored for non-academic career preparation.
• Robust curriculum in numerical analysis, differential equations, and computational science fundamentals.
• Research focus on numerical algorithms and parallel computing, with ties to Brookhaven National Laboratory.
• Diverse electives in high-performance computing, scientific programming, and quantitative finance.
"
"Stony Brook University, SUNY",PHD,Computational Applied Mathematics  ,工程与应用科学学院,College of Engineering and Applied Sciences,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ceas/,"• Core research in numerical algorithms, parallel computing, and high-performance scientific computing.
• Applications in computational physics, chemistry, and fluid dynamics, including quantum/atomistic models.
• Strong interdisciplinary ties with the Institute for Advanced Computational Sciences and Brookhaven National Laboratory."
"North Carolina State University, Raleigh",MS,Applied Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,https://sciences.ncsu.edu/,"• Non-thesis Master's program with an optional one-semester Master's Project (MA 676).
• Coursework grounded in continuous, discrete, and computational mathematics.
• Affiliated interdisciplinary programs: Biomathematics, Financial Math, and Foundations of Data Science.
• Accelerated Bachelor's/Master's (ABM) program for expedited degree completion with double-counted credits.
• Internship opportunities available at companies or research institutes."
"North Carolina State University, Raleigh",MS,Applied Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,https://sciences.ncsu.edu,"• Non-thesis Option B Master's with an optional Master's Project.
• Interdisciplinary specializations in Biomathematics, Financial Math, and Data Science.
• Flexible curriculum requiring continuous, discrete, and computational mathematics courses.
• Accelerated Bachelor's/Master's pathway for NC State undergraduates, enabling faster degree completion.
• Opportunities for paid summer internships with external companies or research institutes."
"North Carolina State University, Raleigh",MS,Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,https://sciences.ncsu.edu,"• Non-thesis MS Option B: flexible degree completion, including an optional one-semester Master's Project.
• Interdisciplinary specializations: Biomathematics, Financial Math, and Foundations of Data Science provide unique academic pathways.
• Accelerated Bachelor's/Master's (ABM) program: fast-track for NC State undergraduates to earn both degrees within 12 months.
• No GRE general exam required for admission: streamlines the application process for Master's candidates."
"North Carolina State University, Raleigh",MS,Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,https://sciences.ncsu.edu,"• Non-thesis MS: Option B program, no comprehensive exam or thesis required.
• Interdisciplinary focus: Affiliations with Biomathematics, Financial Math, and Foundations of Data Science.
• Accelerated Bachelor's/Master's: NC State undergraduates can complete both degrees rapidly, double-counting up to 12 credits.
• Master's Project option: Students can pursue MA 676 for one course credit, providing a practical alternative.
• Core curriculum: Includes required coursework in continuous, discrete, and computational mathematics."
"North Carolina State University, Raleigh",PHD,Applied Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,https://sciences.ncsu.edu,"• Diverse Ph.D. concentrations: computational, interdisciplinary mathematics, including biomath, financial, numerical analysis.
• Five-year guaranteed funding for Ph.D. students, covering stipend, tuition, and health insurance.
• Robust interdisciplinary links through affiliated Biomathematics and Operations Research programs.
• Extensive summer internships available at national labs, federal agencies, and industry partners."
"North Carolina State University, Raleigh",PHD,Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,https://sciences.ncsu.edu,"• Dual Ph.D. options: Mathematics and Applied Mathematics, with concentrations in computational and interdisciplinary fields.
• Nine distinct research areas: From algebra and analysis to biomathematics, financial math, and scientific computing.
• Five-year funding guarantee: Includes stipend, tuition, and health insurance for all admitted Ph.D. students.
• Extensive internship opportunities: At national labs, federal agencies, international institutions, and private companies.
• Interdisciplinary program affiliations: Links with Biomathematics and Operations Research for broader study.
"
"North Carolina State University, Raleigh",PHD,Computational Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,https://sciences.ncsu.edu,"• Concentrations in computational and interdisciplinary mathematics.
• Nine suggested research paths, including biomathematics, financial mathematics, numerical analysis, and symbolic computation.
• Extensive summer internship opportunities at national labs, federal agencies, and companies.
• Interdisciplinary affiliations with Biomathematics and Operations Research programs.
"
"North Carolina State University, Raleigh",PHD,Interdisciplinary Mathematics,科学学院,College of Sciences,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,https://sciences.ncsu.edu,"• Ph.D. programs in mathematics and applied mathematics, with concentrations in computational and interdisciplinary mathematics.
• Diverse research interests spanning algebra, analysis, biomathematics, financial math, and numerical analysis.
• Strong interdisciplinary connections through affiliated programs in Biomathematics and Operations Research.
• Valuable summer internship opportunities at government, industry, and international research facilities, with faculty assistance."
"Pennsylvania State University, University Park",PHD,Mathematics ,科学学院,Eberly College of Science,https://science.psu.edu/math/graduate/admission/requirements,https://science.psu.edu/math/graduate/phd-program,https://science.psu.edu,"• Applied mathematics and data science research focusing on scientific modeling and predictions.
• Interdisciplinary collaboration via the Penn State Institute for Computational and Data Sciences.
• Mandatory graduate teaching assistant training provided for all new students.
• Opportunities through a nationally recognized Learning Assistant Program."
Brandeis University,Ph.D,Mathematics,文理研究生院,Graduate School of Arts and Sciences,https://www.brandeis.edu/gsas/programs/math.html,https://www.brandeis.edu/mathematics/graduate/index.html,https://www.brandeis.edu/gsas/,"• Faculty research excellence, placing the department among top nationally, fosters vigorous intellectual mathematical dialogue.
• Broad foundation in modern pure mathematics coursework, complemented by current topic seminars.
• Brandeis-Harvard-MIT-Northeastern Mathematics Colloquium exposes students to eminent mathematicians worldwide.
• Distinguished alumni success, including Abel Prize winner Karen Uhlenbeck (PhD '68)."
Brandeis University,MA/MS,Mathematics,文理研究生院,Graduate School of Arts and Sciences,https://www.brandeis.edu/gsas/programs/math.html,https://www.brandeis.edu/mathematics/graduate/index.html,https://www.brandeis.edu/gsas/,"• Broad Foundation in Modern Pure Mathematics: Coursework provides a strong academic base in contemporary mathematical theories.
• External Seminar Participation: Exposure to current research via seminars with Boston-area mathematicians and the Brandeis-Harvard-MIT-Northeastern Colloquium.
• Collaborative Departmental Environment: Informal, flexible department fostering active dialogue and intellectual vigor from research-accomplished faculty.
• Professional Development Support: Access to career services, including one-on-one consultations, job search resources, and alumni networking opportunities.
• International Partnership: Potential collaboration and study opportunities through the ENS Lyon Partnership.
"
"University of California, Merced",MS,Applied Mathematics,自然科学学院,School of Natural Sciences,https://uc-merced.foleon.com/grad-division/appliedmath/applying,https://appliedmath.ucmerced.edu/academics/graduate-studies,https://naturalsciences.ucmerced.edu,"• Interdisciplinary research in mathematics, life sciences, physical sciences, engineering, and social sciences.
• Training emphasizes modeling complex systems, scientific computing, and data-enabled science.
• Diverse research projects span fluid dynamics, mathematical biology, finance, and optical imaging.
• Master of Science offers flexible options: thesis or capstone project."
"University of California, Merced",Ph.D.,Applied Mathematics,自然科学学院,School of Natural Sciences,https://uc-merced.foleon.com/grad-division/appliedmath/applying,https://appliedmath.ucmerced.edu/academics/graduate-studies,https://naturalsciences.ucmerced.edu,"• Interdisciplinary research opportunities across mathematics, life sciences, physical sciences, engineering, and social sciences.
• Training emphasis on complex systems modeling, scientific computing, and data-enabled science for real-world problems.
• Diverse research projects: fluid dynamics, mathematical biology, nonlinear waves, solar science, and optical imaging.
• Doctoral students make original, significant contributions to a chosen Applied Mathematics subfield.
"
Rensselaer Polytechnic Institute,Ph.D,Mathematics,科学学院,School of Science,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,https://science.rpi.edu,"• Interdisciplinary Research Focus: Faculty excel in applied mathematics and related fields, fostering research at the intersection of mathematics, sciences, and engineering.
• Diverse Research Areas: Curriculum covers mathematical analysis, methods, modeling, computational mathematics, and operations research for original research.
• Career Pathways: Proven success placing Ph.D. graduates into prestigious postdoctoral positions in academia, government labs, and industry.
• Comprehensive Financial Support: Common methods include fellowships, teaching assistantships, and research assistantships, typically covering four to five years of study.
"
Rensselaer Polytechnic Institute,Ph.D,Mathematics,科学学院,School of Science,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,https://science.rpi.edu,"• Applied Mathematics Research: Faculty excel in applied mathematics, mentoring high-quality research at the intersection of mathematics, sciences, and engineering.
• Career Placement: Strong record of placing Ph.D. students in prestigious postdoctoral positions and industrial research roles.
• Interdisciplinary Study: Program requires a graduate-level course outside the department, fostering interdisciplinary problem-solving skills.
• Diverse Funding: Financial support through fellowships, teaching assistantships, and research assistantships."
Rensselaer Polytechnic Institute,MS,Mathematics,科学学院,School of Science,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms,https://science.rpi.edu,"• Curriculum emphasizes mathematical analysis, applied and computational mathematics, and operations research.
• Offers a Capstone Professional Experience, including a Master's Project or graduate cooperative internship.
• Prepares students for Ph.D. programs or careers in teaching, business, industry, or government."
Rensselaer Polytechnic Institute,MS,Mathematics,科学学院,School of Science,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms,https://science.rpi.edu,"• Strong foundation: training in mathematical analysis, applied, and computational mathematics.
• Diverse career pathways: preparation for Ph.D. studies or roles in teaching, business, industry, or government.
• Practical experience: required Capstone Professional Experience, including a graduate cooperative internship option.
• Interdisciplinary learning: mastery in mathematics and at least one outside field.
"
Rensselaer Polytechnic Institute,MS,Applied Mathematics,科学学院,School of Science,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms-applied-mathematics,https://science.rpi.edu,"• Mathematical modeling focus for real-world science, engineering, or management problems.
• Capstone Professional Experience options: Master's Project, Practicum, or specialized course sequences.
• Practicum includes graduate cooperative internship or active participation in the Applied Mathematics Industry Workshop.
• Career preparation for Ph.D. programs or roles in business, industry, and government."
Rensselaer Polytechnic Institute,MS,Applied Mathematics,科学学院,School of Science,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms-applied-mathematics,https://science.rpi.edu,"• Mathematical modeling focus: Emphasizes constructing, analyzing, and evaluating models for real-world science, engineering, or management problems.
• Flexible capstone options: Includes a Master's Project, a Master's Practicum (internship or industry workshop), or advanced course sequences.
• Diverse career preparation: Equips graduates for Ph.D. studies in applied mathematics or employment in business, industry, and government."
Michigan State University,PHD,"Computational Mathematics, Science and Engineering - ",工程学院,College of Natural Science,https://cmse.msu.edu/Academics/grad_program/phd/how_to_apply/index.aspx,https://cmse.msu.edu/Academics/grad_program/phd/index.aspx,https://natsci.msu.edu,"• Core knowledge: Fundamental techniques in computational modeling and data science.
• Diverse research areas: Specializations in scientific computing, computational data science, and interdisciplinary computing education research.
• Practical skill development: Engineering solutions with cutting-edge hardware/software and constructing physical, biological, social models.
• Original research emphasis: Focus on significant original research in algorithms and applications, with peer-reviewed publications.
• No GRE requirement: Simplified application process without the need for GRE scores.
"
Michigan State University,PHD,"Computational Mathematics, Science and Engineering - ",工程学院,College of Natural Science,https://cmse.msu.edu/Academics/grad_program/phd/how_to_apply/index.aspx,https://cmse.msu.edu/Academics/grad_program/phd/index.aspx,https://natsci.msu.edu,"• Comprehensive training in computational modeling, data science, and problem-solving with cutting-edge tools.
• Diverse research areas including Scientific Computing, Computational Data Science, and Interdisciplinary Computing Education.
• Core research skills development: algorithm analysis, model construction, simulation, and original research in algorithms/applications.
• Interdisciplinary application focus across physical, biological, and social science domains of choice.
"
Michigan State University,MS,"Computational Mathematics, Science and Engineering - ",工程学院,College of Natural Science,,https://cmse.msu.edu/Academics/grad_program/master_degree.aspx,https://natsci.msu.edu,"• Interdisciplinary curriculum: statistics, computer science, computational mathematics for diverse data analysis.
• Collaborative program: CMSE, CSE, STT departments provide training in state-of-the-art data analysis.
• Applied capstone project: 3-credit course on industrial or governmental data science challenges.
• Professional focus: Emphasizes implementing methods and developing novel solutions for various industries.
• Broad career prospects: Graduates pursue roles in science, engineering, business, and theoretical research."
Michigan State University,MS,"Computational Mathematics, Science and Engineering - ",工程学院,College of Engineering,,https://cmse.msu.edu/Academics/grad_program/master_degree.aspx,https://www.egr.msu.edu,"• Interdisciplinary curriculum: Blends statistics, computer science, and computational mathematics for data analysis.
• Collaborative program: Jointly offered by CMSE, CSE, and STT departments.
• Applied capstone project: Culminates in an industry or government data science project.
• Professional master's degree: High-quality training in state-of-the-art data analysis and computational methods."
Michigan State University,PHD,Mathematics - ,自然科学学院,College of Natural Science,https://math.msu.edu/Graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,https://natsci.msu.edu,"• Doctoral degrees offered in Mathematics, Applied Mathematics, and as a dual Ph.D. program.
• Guaranteed five-year teaching assistantships for all PhD students, with first-year tutoring-only duties.
• Competitive university, college, and departmental fellowships provide enhanced stipends, tuition, and health insurance.
• Key research areas include Topology (RTG) and Data Science (NRT), with interdisciplinary ties in computational fields.
"
Michigan State University,PHD,Applied Mathematics - ,自然科学学院,College of Natural Science,https://math.msu.edu/Graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,https://natsci.msu.edu,"• Core research areas: numerical analysis, mathematical physics, scientific computing, applied PDEs, optimization, inverse problems, data mathematics.
• Interdisciplinary collaboration: joint faculty appointments with Computational Mathematics, Science, and Engineering (CMSE).
• Comprehensive financial support: five-year teaching assistantships with first-year teaching reduction and competitive fellowships.
• Advanced coursework: 30 credits in 800-900 level math courses, including 18 applied mathematics credits.
• Applied dissertation: culminating dissertation in applied mathematics research is required."
Michigan State University,MS,Industrial Mathematics ,自然科学学院,College of Natural Science,https://math.msu.edu/MSIM/admission_requirements.aspx,https://math.msu.edu/MSIM/index.aspx,https://natsci.msu.edu,"• Professional Master's designed for versatile problem-solvers in business, government, and industry.
• Curriculum integrates mathematical, statistical, and computer science tools with engineering and business concepts.
• Training in project development and industrial communication to strengthen data analytic skills.
• Plan B (without thesis) degree requiring 30 credits, including Project Management."
Michigan State University,MS,Mathematics ,自然科学学院,College of Natural Science,https://math.msu.edu/graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,https://natsci.msu.edu,Not found
Michigan State University,MS,Applied Mathematics ,自然科学学院,College of Natural Science,https://math.msu.edu/graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,https://natsci.msu.edu,Not found
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,School of Engineering,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://www.scu.edu/engineering/,"• Master of Science with a distinct concentration in Mathematical Finance for specialized expertise.
• Rigorous curriculum covering advanced topics like stochastic processes, numerical analysis, and financial management.
• Prepares graduates for versatile careers as industrial mathematicians, actuaries, researchers, and consultants.
• Option to complete an in-depth Master's Thesis (AMTH 397) for advanced research experience."
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,School of Engineering,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://www.scu.edu/engineering/,"• Master's concentration in Mathematical Finance within Applied Mathematics.
• Robust foundation in mathematical theories, statistical analysis, and computational techniques.
• Curriculum covers stochastic processes, financial engineering, and derivative securities.
• Prepares graduates for roles as industrial mathematicians, actuaries, and consultants.
• Master's thesis option available for advanced research."
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,School of Engineering,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://www.scu.edu/engineering/,"• Specialized MS in Applied Mathematics with a Mathematical Finance concentration.
• Rigorous curriculum blending advanced applied mathematics with core financial engineering courses.
• Master's thesis option for in-depth research experience in applied mathematics and finance.
• Diverse career paths as industrial mathematicians, actuaries, researchers, consultants, and engineers."
Santa Clara University,MS,Applied Mathematics,工程学院,School of Engineering,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://www.scu.edu/engineering/,
Santa Clara University,MS,Applied Mathematics,工程学院,School of Engineering,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://www.scu.edu/engineering/,"• Flexible curriculum includes a thesis option and personalized study plans.
• Specialized concentration in Mathematical Finance with Leavey School of Business courses.,
• Core coursework spans applied complex analysis, numerical analysis, cryptology, and stochastic processes.
• Faculty actively engage in research, offering opportunities for student participation.
• Prepares graduates for diverse roles including industrial mathematician, actuary, and consultant.,"
Santa Clara University,MS,Applied Mathematics,工程学院,School of Engineering,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://www.scu.edu/engineering/,"• Comprehensive coursework in applied complex/numerical analysis, cryptology, probability, and stochastic processes.
• Strong emphasis on statistical learning, machine learning, deep learning, and data analytics.
• Prepares graduates for roles as industrial mathematicians, actuaries, researchers, consultants, and engineers.
• Close faculty interaction and research opportunities, supported by strong Silicon Valley industry ties."
"University of Massachusetts, Amherst",MS,Applied Mathematics,自然科学学院,Department of Mathematics and Statistics,https://www.umass.edu/mathematics-statistics/academics/graduate/applied-ms#applications-and-admissions,https://www.umass.edu/mathematics-statistics/academics/graduate/applied-ms,https://www.umass.edu/mathematics-statistics/,"• Two-year professional program for industry careers, integrating applied math with scientific computing and interdisciplinary coursework.
• Practical group projects simulating industrial teamwork, fostering mathematical modeling, coding, and professional presentation skills.
• Demonstrated career success with graduates securing roles like Data Analyst and Senior Data Scientist in various companies.
• Limited teaching assistantships offering tuition waivers and stipends available for admitted students.
"
"University of Massachusetts, Amherst",PHD,Mathematics,自然科学学院,College of Natural Sciences,https://www.umass.edu/mathematics-statistics/academics/graduate/how-to-apply,https://www.umass.edu/mathematics-statistics/academics/graduate,https://www.cns.umass.edu,"• Pure and Applied Mathematics research, including interdisciplinary programs.
• Research Computing Facility (RCF) provides computational resources.
• Faculty-led ""topics"" courses expose students to current research.
• Graduate students receive funding through teaching assistantships.
• Diverse seminars, with dedicated graduate student sessions."
University of Miami,PHD,Mathematics,文理学院,College of Arts and Sciences,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,https://as.miami.edu/,"• Research-focused PhD preparing for mathematical research careers via advanced coursework and original dissertation.
• Diverse faculty research specializations including applied mathematics, probability, and geometric analysis.
• Interdisciplinary opportunities with the Institute for Theoretical and Mathematical Ecology and Institute of Mathematical Sciences of the Americas.
• Career versatility for graduates in research, education, business, industry, and public service sectors."
